PERIOD,STATE_ID,STATE,MIN_C,MEAN_C,MAX_C,PRECIPITATION_MM,MIN_F,MEAN_F,MAX_F,PRECIPITATION_IN
2008-04-01,28,Tamaulipas,18.7,25.7,32.6,50.6,65.66,78.25999999999999,90.68,1.9921220000000002
2008-04-01,29,Tlaxcala,6.6,16.6,26.7,30.6,43.879999999999995,61.88,80.06,1.204722
2008-04-01,30,Veracruz,18.7,24.9,31.1,48.2,65.66,76.82,87.98,1.8976340000000003
2008-04-01,31,Yucatán,20.0,27.7,35.4,24.0,68.0,81.86,95.72,0.94488
2008-04-01,32,Zacatecas,7.6,18.6,29.7,7.1,45.68,65.48,85.46000000000001,0.279527
2008-05-01,0,Mexico,16.9,24.8,32.8,39.5,62.42,76.64,91.03999999999999,1.555115
2008-05-01,1,Aguascalientes,11.8,21.6,31.4,19.6,53.24,70.88,88.52,0.7716520000000001
2008-05-01,2,Baja California,13.7,21.1,28.5,0.7,56.66,69.98,83.3,0.027559
2008-05-01,3,Baja California Sur,17.2,24.2,31.1,0.0,62.959999999999994,75.56,87.98,0.0
2008-05-01,4,Campeche,23.1,30.2,37.2,126.5,73.58,86.36,98.96000000000001,4.980305
2008-05-01,5,Coahuila,18.7,26.4,34.2,70.8,65.66,79.52,93.56,2.787396
2008-05-01,6,Colima,20.3,27.1,33.9,1.4,68.54,80.78,93.02,0.055118
2008-05-01,7,Chiapas,20.3,26.8,33.4,203.2,68.54,80.24000000000001,92.11999999999999,7.999984
2008-05-01,8,Chihuahua,12.7,22.1,31.5,11.5,54.86,71.78,88.7,0.452755
2008-05-01,9,Ciudad de México,13.2,19.9,26.7,42.6,55.76,67.82,80.06,1.677162
2008-05-01,10,Durango,11.9,21.5,31.2,9.0,53.42,70.7,88.16,0.35433000000000003
2008-05-01,11,Guanajuato,20.6,28.1,35.5,19.7,69.08,82.58,95.9,0.775589
2008-05-01,12,Guerrero,21.9,27.4,32.9,15.4,71.42,81.32,91.22,0.606298
2008-05-01,13,Hidalgo,13.2,20.8,28.5,52.6,55.76,69.44,83.3,2.070862
2008-05-01,14,Jalisco,15.4,24.1,32.8,7.3,59.72,75.38,91.03999999999999,0.287401
2008-05-01,15,Estado de México,9.2,16.9,24.7,25.9,48.56,62.42,76.46,1.019683
2008-05-01,16,Michoacán,13.7,22.6,31.5,11.7,56.66,72.68,88.7,0.460629
2008-05-01,17,Morelos,16.8,24.7,32.6,40.7,62.24,76.46,90.68,1.6023590000000003
2008-05-01,18,Nayarit,19.1,27.6,36.2,0.1,66.38,81.68,97.16,0.003937
2008-05-01,19,Nuevo León,19.6,27.0,34.4,53.6,67.28,80.6,93.91999999999999,2.1102320000000003
2008-05-01,20,Oaxaca,20.7,26.8,32.9,70.3,69.25999999999999,80.24000000000001,91.22,2.7677110000000003
2008-05-01,21,Puebla,12.5,19.8,27.1,63.6,54.5,67.64,80.78,2.5039320000000003
2008-05-01,22,Querétaro,14.0,21.9,29.9,23.3,57.2,71.42,85.82,0.917321
2008-05-01,23,Quintana Roo,24.1,28.9,33.8,91.9,75.38,84.02,92.84,3.6181030000000005
2008-05-01,24,San Luis Potosí,18.9,26.9,34.8,55.0,66.02,80.42,94.64,2.16535
2008-05-01,25,Sinaloa,18.3,27.1,35.9,0.1,64.94,80.78,96.61999999999999,0.003937
2008-05-01,26,Sonora,15.4,25.3,35.2,0.8,59.72,77.54,95.36,0.031496
2008-05-01,27,Tabasco,23.2,29.3,35.4,150.2,73.75999999999999,84.74,95.72,5.913374
2008-05-01,28,Tamaulipas,22.0,27.5,33.0,50.2,71.6,81.5,91.4,1.9763740000000003
2008-05-01,29,Tlaxcala,8.3,17.1,25.9,54.0,46.94,62.78,78.62,2.12598
2008-05-01,30,Veracruz,20.3,26.4,32.5,72.8,68.54,79.52,90.5,2.866136
2008-05-01,31,Yucatán,22.1,29.6,37.1,44.3,71.78,85.28,98.78,1.744091
2008-05-01,32,Zacatecas,11.0,20.5,30.0,10.6,51.8,68.9,86.0,0.417322
2008-06-01,0,Mexico,19.0,26.1,33.2,125.4,66.2,78.98,91.76,4.936998000000001
2008-06-01,1,Aguascalientes,14.5,22.5,30.5,72.2,58.1,72.5,86.9,2.8425140000000004
2008-06-01,2,Baja California,15.7,23.3,30.9,0.0,60.26,73.94,87.61999999999999,0.0
2008-06-01,3,Baja California Sur,19.4,26.3,33.2,0.0,66.92,79.34,91.76,0.0
2008-06-01,4,Campeche,22.9,28.7,34.5,279.2,73.22,83.66,94.1,10.992104
2008-06-01,5,Coahuila,21.6,29.1,36.5,20.3,70.88,84.38000000000001,97.7,0.7992110000000001
2008-06-01,6,Colima,22.3,27.9,33.6,88.4,72.14,82.22,92.48,3.4803080000000004
2008-06-01,7,Chiapas,20.1,25.5,30.9,431.3,68.18,77.9,87.61999999999999,16.980281
2008-06-01,8,Chihuahua,17.3,25.7,34.2,30.7,63.14,78.25999999999999,93.56,1.2086590000000001
2008-06-01,9,Ciudad de México,13.1,19.1,25.2,152.8,55.58,66.38,77.36,6.015736
2008-06-01,10,Durango,15.2,23.7,32.2,35.3,59.36,74.66,89.96000000000001,1.389761
2008-06-01,11,Guanajuato,14.4,21.6,28.9,140.3,57.92,70.88,84.02,5.523611000000001
2008-06-01,12,Guerrero,20.6,26.9,33.2,208.2,69.08,80.42,91.76,8.196834
2008-06-01,13,Hidalgo,13.2,19.9,26.5,120.5,55.76,67.82,79.7,4.744085
2008-06-01,14,Jalisco,17.0,24.1,31.3,186.6,62.6,75.38,88.34,7.346442000000001
2008-06-01,15,Estado de México,9.9,16.5,23.2,154.1,49.82,61.7,73.75999999999999,6.066917
2008-06-01,16,Michoacán,14.3,21.8,29.4,150.7,57.74,71.24000000000001,84.91999999999999,5.933059
2008-06-01,17,Morelos,16.4,23.1,29.8,259.7,61.519999999999996,73.58,85.64,10.224389
2008-06-01,18,Nayarit,22.0,28.4,34.9,151.0,71.6,83.12,94.82,5.944870000000001
2008-06-01,19,Nuevo León,21.3,28.7,36.1,15.9,70.34,83.66,96.98,0.6259830000000001
2008-06-01,20,Oaxaca,20.7,26.0,31.3,415.8,69.25999999999999,78.8,88.34,16.370046000000002
2008-06-01,21,Puebla,12.7,19.2,25.6,312.8,54.86,66.56,78.08,12.314936000000001
2008-06-01,22,Querétaro,14.4,21.5,28.6,96.3,57.92,70.7,83.48,3.791331
2008-06-01,23,Quintana Roo,24.3,28.6,33.0,193.7,75.74000000000001,83.48,91.4,7.6259689999999996
2008-06-01,24,San Luis Potosí,19.4,26.2,33.1,197.0,66.92,79.16,91.58000000000001,7.755890000000001
2008-06-01,25,Sinaloa,23.3,29.9,36.5,16.4,73.94,85.82,97.7,0.645668
2008-06-01,26,Sonora,20.5,29.3,38.1,21.3,68.9,84.74,100.58000000000001,0.838581
2008-06-01,27,Tabasco,23.1,28.1,33.2,308.4,73.58,82.58,91.76,12.141708
2008-06-01,28,Tamaulipas,23.3,29.2,35.1,96.4,73.94,84.56,95.18,3.7952680000000005
2008-06-01,29,Tlaxcala,8.7,16.2,23.7,168.2,47.66,61.16,74.66,6.622034
2008-06-01,30,Veracruz,20.1,25.3,30.6,308.2,68.18,77.54,87.08000000000001,12.133834
2008-06-01,31,Yucatán,22.5,28.5,34.5,208.1,72.5,83.3,94.1,8.192897
2008-06-01,32,Zacatecas,13.6,21.4,29.2,66.9,56.48,70.52,84.56,2.633853
2008-07-01,0,Mexico,18.5,24.9,31.3,197.8,65.3,76.82,88.34,7.787386000000001
2008-07-01,1,Aguascalientes,12.6,19.7,26.9,201.0,54.68,67.46,80.42,7.9133700000000005
2008-07-01,2,Baja California,18.9,25.8,32.8,1.9,66.02,78.44,91.03999999999999,0.074803
2008-07-01,3,Baja California Sur,22.1,28.4,34.7,5.1,71.78,83.12,94.46000000000001,0.200787
2008-07-01,4,Campeche,21.5,27.7,33.9,104.0,70.7,81.86,93.02,4.09448
2008-07-01,5,Coahuila,20.4,27.4,34.4,74.7,68.72,81.32,93.91999999999999,2.940939
2008-07-01,6,Colima,21.2,26.6,32.1,342.5,70.16,79.88,89.78,13.484225
2008-07-01,7,Chiapas,19.1,24.6,30.1,390.0,66.38,76.28,86.18,15.3543
2008-07-01,8,Chihuahua,16.7,23.6,30.5,179.6,62.059999999999995,74.48,86.9,7.070852
2008-07-01,9,Ciudad de México,12.1,17.9,23.7,164.0,53.78,64.22,74.66,6.45668
2008-07-01,10,Durango,14.7,21.9,29.0,166.0,58.459999999999994,71.42,84.2,6.53542
2008-07-01,11,Guanajuato,13.5,19.6,25.8,247.1,56.3,67.28,78.44,9.728327
2008-07-01,12,Guerrero,19.0,24.9,30.9,296.5,66.2,76.82,87.61999999999999,11.673205000000001
2008-07-01,13,Hidalgo,12.9,18.8,24.8,168.4,55.22,65.84,76.64,6.629908
2008-07-01,14,Jalisco,15.7,21.9,28.1,244.5,60.26,71.42,82.58,9.625965
2008-07-01,15,Estado de México,9.4,15.5,21.6,158.7,48.92,59.9,70.88,6.248019
2008-07-01,16,Michoacán,13.1,19.8,26.6,242.9,55.58,67.64,79.88,9.562973000000001
2008-07-01,17,Morelos,14.9,21.0,27.2,251.5,58.82,69.8,80.96,9.901555
2008-07-01,18,Nayarit,21.0,26.5,32.1,486.4,69.8,79.7,89.78,19.149568
2008-07-01,19,Nuevo León,20.3,27.2,34.1,147.3,68.54,80.96,93.38000000000001,5.799201000000001
2008-07-01,20,Oaxaca,19.2,24.6,29.9,393.2,66.56,76.28,85.82,15.480284000000001
2008-07-01,21,Puebla,11.8,18.2,24.6,266.2,53.24,64.75999999999999,76.28,10.480294
2008-07-01,22,Querétaro,13.4,19.8,26.2,187.3,56.120000000000005,67.64,79.16,7.374001000000001
2008-07-01,23,Quintana Roo,23.3,28.0,32.7,123.1,73.94,82.4,90.86,4.846447
2008-07-01,24,San Luis Potosí,18.2,24.7,31.2,380.2,64.75999999999999,76.46,88.16,14.968474
2008-07-01,25,Sinaloa,22.9,28.9,34.9,236.2,73.22,84.02,94.82,9.299194
2008-07-01,26,Sonora,22.3,29.0,35.6,123.5,72.14,84.2,96.08000000000001,4.862195000000001
2008-07-01,27,Tabasco,22.0,27.2,32.5,204.2,71.6,80.96,90.5,8.039354
2008-07-01,28,Tamaulipas,22.3,28.1,33.9,347.0,72.14,82.58,93.02,13.66139
2008-07-01,29,Tlaxcala,8.1,15.2,22.3,177.9,46.58,59.36,72.14,7.003923
2008-07-01,30,Veracruz,18.9,24.1,29.3,249.7,66.02,75.38,84.74,9.830689
2008-07-01,31,Yucatán,21.4,27.4,33.4,110.5,70.52,81.32,92.11999999999999,4.350385
2008-07-01,32,Zacatecas,12.4,19.2,26.1,162.4,54.32,66.56,78.98,6.393688000000001
2008-08-01,0,Mexico,19.3,25.7,32.2,188.4,66.74000000000001,78.25999999999999,89.96000000000001,7.417308
2008-08-01,1,Aguascalientes,13.3,20.8,28.3,262.7,55.94,69.44,82.94,10.342499
2008-08-01,2,Baja California,20.0,27.0,34.1,12.6,68.0,80.6,93.38000000000001,0.496062
2008-08-01,3,Baja California Sur,23.0,29.3,35.5,8.8,73.4,84.74,95.9,0.34645600000000004
2008-08-01,4,Campeche,22.7,28.9,35.2,194.3,72.86,84.02,95.36,7.649591000000001
2008-08-01,5,Coahuila,21.5,28.3,35.1,208.3,70.7,82.94,95.18,8.200771000000001
2008-08-01,6,Colima,22.5,27.9,33.3,164.5,72.5,82.22,91.94,6.476365
2008-08-01,7,Chiapas,20.2,25.8,31.4,315.8,68.36,78.44,88.52,12.433046000000001
2008-08-01,8,Chihuahua,16.9,23.5,30.2,163.4,62.42,74.3,86.36,6.433058000000001
2008-08-01,9,Ciudad de México,13.0,18.9,24.8,184.7,55.4,66.02,76.64,7.2716389999999995
2008-08-01,10,Durango,15.1,22.0,28.8,232.2,59.18,71.6,83.84,9.141714
2008-08-01,11,Guanajuato,14.3,20.7,27.0,208.4,57.74,69.25999999999999,80.6,8.204708
2008-08-01,12,Guerrero,20.1,26.1,32.1,295.7,68.18,78.98,89.78,11.641709
2008-08-01,13,Hidalgo,13.7,20.1,26.4,112.7,56.66,68.18,79.52,4.436999
2008-08-01,14,Jalisco,16.1,22.6,29.2,212.1,60.980000000000004,72.68,84.56,8.350377
2008-08-01,15,Estado de México,10.1,16.5,22.8,171.9,50.18,61.7,73.04,6.767703000000001
2008-08-01,16,Michoacán,13.8,20.8,27.9,211.6,56.84,69.44,82.22,8.330692
2008-08-01,17,Morelos,16.3,22.8,29.2,221.1,61.34,73.04,84.56,8.704707
2008-08-01,18,Nayarit,22.2,27.8,33.5,479.4,71.96,82.04,92.3,18.873978
2008-08-01,19,Nuevo León,21.6,28.6,35.6,177.5,70.88,83.48,96.08000000000001,6.988175
2008-08-01,20,Oaxaca,20.3,25.9,31.5,243.6,68.54,78.62,88.7,9.590532
2008-08-01,21,Puebla,12.5,19.3,26.0,163.3,54.5,66.74000000000001,78.8,6.429121000000001
2008-08-01,22,Querétaro,14.2,20.9,27.5,213.8,57.56,69.62,81.5,8.417306000000002
2008-08-01,23,Quintana Roo,24.2,29.5,34.8,44.9,75.56,85.1,94.64,1.767713
2008-08-01,24,San Luis Potosí,19.4,26.1,32.8,226.7,66.92,78.98,91.03999999999999,8.925179
2008-08-01,25,Sinaloa,23.9,29.6,35.3,258.5,75.02,85.28,95.53999999999999,10.177145000000001
2008-08-01,26,Sonora,22.7,29.5,36.3,161.0,72.86,85.1,97.34,6.338570000000001
2008-08-01,27,Tabasco,23.2,28.6,34.0,221.7,73.75999999999999,83.48,93.2,8.728329
2008-08-01,28,Tamaulipas,23.8,29.8,35.8,184.1,74.84,85.64,96.44,7.248017
2008-08-01,29,Tlaxcala,8.9,16.6,24.3,116.7,48.02,61.88,75.74000000000001,4.594479000000001
2008-08-01,30,Veracruz,20.1,25.4,30.8,125.0,68.18,77.72,87.44,4.921250000000001
2008-08-01,31,Yucatán,22.6,29.0,35.5,67.4,72.68,84.2,95.9,2.653538
2008-08-01,32,Zacatecas,12.9,19.7,26.6,199.9,55.22,67.46,79.88,7.870063000000001
2008-09-01,0,Mexico,18.3,24.3,30.3,188.2,64.94,75.74000000000001,86.53999999999999,7.409434
2008-09-01,1,Aguascalientes,13.8,19.8,25.8,78.5,56.84,67.64,78.44,3.090545
2008-09-01,2,Baja California,19.1,26.5,34.0,0.1,66.38,79.7,93.2,0.003937
2008-09-01,3,Baja California Sur,22.7,28.7,34.7,98.9,72.86,83.66,94.46000000000001,3.8936930000000003
2008-09-01,4,Campeche,22.8,28.6,34.4,426.7,73.04,83.48,93.91999999999999,16.799179
2008-09-01,5,Coahuila,18.1,24.1,30.1,45.3,64.58,75.38,86.18,1.783461
2008-09-01,6,Colima,22.7,27.6,32.5,255.0,72.86,81.68,90.5,10.03935
2008-09-01,7,Chiapas,20.5,25.7,31.0,486.0,68.9,78.25999999999999,87.8,19.13382
2008-09-01,8,Chihuahua,14.6,21.5,28.4,103.9,58.28,70.7,83.12,4.090543
2008-09-01,9,Ciudad de México,13.3,18.0,22.8,113.6,55.94,64.4,73.04,4.472432
2008-09-01,10,Durango,14.0,19.9,25.9,161.8,57.2,67.82,78.62,6.3700660000000005
2008-09-01,11,Guanajuato,13.6,19.6,25.8,101.1,56.48,67.28,78.44,3.980307
2008-09-01,12,Guerrero,20.1,25.8,31.5,251.3,68.18,78.44,88.7,9.893681
2008-09-01,13,Hidalgo,13.9,18.9,23.9,169.2,57.02,66.02,75.02,6.661404
2008-09-01,14,Jalisco,16.7,22.5,28.3,168.5,62.059999999999995,72.5,82.94,6.633845
2008-09-01,15,Estado de México,10.3,15.6,20.9,99.4,50.54,60.08,69.62,3.9133780000000002
2008-09-01,16,Michoacán,14.0,20.3,26.7,152.3,57.2,68.54,80.06,5.9960510000000005
2008-09-01,17,Morelos,16.2,22.0,27.8,201.4,61.16,71.6,82.04,7.929118000000001
2008-09-01,18,Nayarit,22.5,28.0,33.6,326.2,72.5,82.4,92.48,12.842494
2008-09-01,19,Nuevo León,19.1,24.7,30.3,281.1,66.38,76.46,86.53999999999999,11.066907000000002
2008-09-01,20,Oaxaca,20.3,25.2,30.1,353.2,68.54,77.36,86.18,13.905484
2008-09-01,21,Puebla,13.2,18.7,24.3,264.6,55.76,65.66,75.74000000000001,10.417302000000001
2008-09-01,22,Querétaro,14.4,19.8,25.1,106.5,57.92,67.64,77.18,4.1929050000000005
2008-09-01,23,Quintana Roo,24.1,29.3,34.5,128.4,75.38,84.74,94.1,5.055108000000001
2008-09-01,24,San Luis Potosí,18.6,24.0,29.5,307.7,65.48,75.2,85.1,12.114149
2008-09-01,25,Sinaloa,23.6,29.6,35.7,190.3,74.48,85.28,96.26,7.492111000000001
2008-09-01,26,Sonora,20.6,28.2,35.8,107.3,69.08,82.75999999999999,96.44,4.224401
2008-09-01,27,Tabasco,23.4,28.2,33.0,649.4,74.12,82.75999999999999,91.4,25.566878
2008-09-01,28,Tamaulipas,21.7,26.9,32.2,199.6,71.06,80.42,89.96000000000001,7.858252
2008-09-01,29,Tlaxcala,9.5,15.9,22.4,110.4,49.1,60.62,72.32,4.3464480000000005
2008-09-01,30,Veracruz,20.3,24.7,29.1,387.1,68.54,76.46,84.38000000000001,15.240127000000001
2008-09-01,31,Yucatán,22.9,28.8,34.7,199.1,73.22,83.84,94.46000000000001,7.838567
2008-09-01,32,Zacatecas,12.5,18.5,24.5,117.3,54.5,65.3,76.1,4.618101
2008-10-01,0,Mexico,15.4,22.1,28.8,78.2,59.72,71.78,83.84,3.0787340000000003
2008-10-01,1,Aguascalientes,10.5,18.2,25.9,6.4,50.9,64.75999999999999,78.62,0.251968
2008-10-01,2,Baja California,13.1,20.9,28.7,0.2,55.58,69.62,83.66,0.007874
2008-10-01,3,Baja California Sur,20.3,26.5,32.6,4.9,68.54,79.7,90.68,0.19291300000000003
2008-10-01,4,Campeche,21.5,27.0,32.5,234.0,70.7,80.6,90.5,9.21258
2008-10-01,5,Coahuila,14.8,21.8,28.8,8.9,58.64,71.24000000000001,83.84,0.350393
2008-10-01,6,Colima,21.9,27.1,32.3,81.1,71.42,80.78,90.14,3.192907
2008-10-01,7,Chiapas,19.4,24.6,29.8,224.2,66.92,76.28,85.64,8.826754
2008-10-01,8,Chihuahua,10.8,18.8,26.9,33.9,51.44,65.84,80.42,1.334643
2008-10-01,9,Ciudad de México,11.7,17.4,23.0,37.7,53.06,63.32,73.4,1.4842490000000002
2008-10-01,10,Durango,10.4,18.1,25.7,34.2,50.72,64.58,78.25999999999999,1.3464540000000003
2008-10-01,11,Guanajuato,18.4,24.8,31.1,8.6,65.12,76.64,87.98,0.338582
2008-10-01,12,Guerrero,20.2,24.4,28.7,190.2,68.36,75.92,83.66,7.488174
2008-10-01,13,Hidalgo,11.5,17.4,23.4,88.8,52.7,63.32,74.12,3.4960560000000003
2008-10-01,14,Jalisco,14.6,21.4,28.3,43.4,58.28,70.52,82.94,1.708658
2008-10-01,15,Estado de México,8.3,14.8,21.4,34.3,46.94,58.64,70.52,1.350391
2008-10-01,16,Michoacán,11.7,19.1,26.5,43.1,53.06,66.38,79.7,1.6968470000000002
2008-10-01,17,Morelos,14.7,21.5,28.3,34.0,58.459999999999994,70.7,82.94,1.33858
2008-10-01,18,Nayarit,21.3,27.4,33.5,105.2,70.34,81.32,92.3,4.141724
2008-10-01,19,Nuevo León,16.0,22.1,28.3,66.5,60.8,71.78,82.94,2.6181050000000003
2008-10-01,20,Oaxaca,19.0,24.1,29.3,132.4,66.2,75.38,84.74,5.212588
2008-10-01,21,Puebla,11.1,17.6,24.2,138.4,51.98,63.68,75.56,5.4488080000000005
2008-10-01,22,Querétaro,12.0,18.5,25.0,3.4,53.6,65.3,77.0,0.133858
2008-10-01,23,Quintana Roo,22.9,27.3,31.7,431.4,73.22,81.14,89.06,16.984218
2008-10-01,24,San Luis Potosí,16.4,22.3,28.2,133.9,61.519999999999996,72.14,82.75999999999999,5.271643
2008-10-01,25,Sinaloa,21.2,26.3,31.5,33.3,70.16,79.34,88.7,1.311021
2008-10-01,26,Sonora,15.1,23.5,31.8,14.2,59.18,74.3,89.24,0.559054
2008-10-01,27,Tabasco,22.4,26.8,31.3,317.5,72.32,80.24000000000001,88.34,12.499975000000001
2008-10-01,28,Tamaulipas,19.0,24.7,30.4,47.7,66.2,76.46,86.72,1.8779490000000003
2008-10-01,29,Tlaxcala,6.9,14.8,22.7,12.7,44.42,58.64,72.86,0.499999
2008-10-01,30,Veracruz,18.6,23.3,28.0,203.8,65.48,73.94,82.4,8.023606000000001
2008-10-01,31,Yucatán,21.4,26.9,32.5,67.6,70.52,80.42,90.5,2.661412
2008-10-01,32,Zacatecas,9.3,17.0,24.8,11.1,48.74,62.6,76.64,0.43700700000000003
2008-11-01,0,Mexico,10.8,18.6,26.3,10.1,51.44,65.48,79.34,0.397637
2008-11-01,1,Aguascalientes,4.6,14.5,24.4,0.0,40.28,58.1,75.92,0.0
2008-11-01,2,Baja California,10.2,17.7,25.2,33.6,50.36,63.86,77.36,1.3228320000000002
2008-11-01,3,Baja California Sur,15.1,22.2,29.3,23.6,59.18,71.96,84.74,0.9291320000000001
2008-11-01,4,Campeche,18.3,24.1,29.9,4.9,64.94,75.38,85.82,0.19291300000000003
2008-11-01,5,Coahuila,9.1,17.0,24.9,0.4,48.379999999999995,62.6,76.82,0.015748
2008-11-01,6,Colima,19.2,26.0,32.9,0.2,66.56,78.8,91.22,0.007874
2008-11-01,7,Chiapas,16.8,22.8,28.8,25.8,62.24,73.04,83.84,1.015746
2008-11-01,8,Chihuahua,4.6,13.9,23.2,1.9,40.28,57.02,73.75999999999999,0.074803
2008-11-01,9,Ciudad de México,8.3,15.2,22.1,0.0,46.94,59.36,71.78,0.0
2008-11-01,10,Durango,4.0,13.5,23.0,0.1,39.2,56.3,73.4,0.003937
2008-11-01,11,Guanajuato,6.7,15.8,24.9,0.0,44.06,60.440000000000005,76.82,0.0
2008-11-01,12,Guerrero,17.3,24.3,31.4,3.8,63.14,75.74000000000001,88.52,0.149606
2008-11-01,13,Hidalgo,8.1,15.1,22.2,11.9,46.58,59.18,71.96,0.46850300000000006
2008-11-01,14,Jalisco,9.6,18.3,27.0,0.5,49.28,64.94,80.6,0.019685
2008-11-01,15,Estado de México,4.1,12.3,20.5,0.0,39.38,54.14,68.9,0.0
2008-11-01,16,Michoacán,7.6,16.8,26.0,0.0,45.68,62.24,78.8,0.0
2008-11-01,17,Morelos,11.2,19.2,27.2,0.0,52.16,66.56,80.96,0.0
2008-11-01,18,Nayarit,16.6,24.9,33.1,1.8,61.88,76.82,91.58000000000001,0.07086600000000001
2008-11-01,19,Nuevo León,10.5,17.8,25.2,6.2,50.9,64.04,77.36,0.24409400000000003
2008-11-01,20,Oaxaca,16.2,22.3,28.3,20.4,61.16,72.14,82.94,0.803148
2008-11-01,21,Puebla,8.1,15.5,22.9,24.9,46.58,59.9,73.22,0.980313
2008-11-01,22,Querétaro,7.5,15.4,23.2,0.0,45.5,59.72,73.75999999999999,0.0
2008-11-01,23,Quintana Roo,19.5,24.8,30.1,10.2,67.1,76.64,86.18,0.401574
2008-11-01,24,San Luis Potosí,12.1,18.8,25.6,12.8,53.78,65.84,78.08,0.503936
2008-11-01,25,Sinaloa,16.2,24.4,32.6,0.2,61.16,75.92,90.68,0.007874
2008-11-01,26,Sonora,10.4,19.4,28.4,12.7,50.72,66.92,83.12,0.499999
2008-11-01,27,Tabasco,19.6,24.2,28.9,54.3,67.28,75.56,84.02,2.137791
2008-11-01,28,Tamaulipas,14.1,20.5,26.9,20.8,57.379999999999995,68.9,80.42,0.8188960000000001
2008-11-01,29,Tlaxcala,3.3,12.5,21.6,0.0,37.94,54.5,70.88,0.0
2008-11-01,30,Veracruz,15.0,20.1,25.2,53.8,59.0,68.18,77.36,2.118106
2008-11-01,31,Yucatán,17.6,23.7,29.8,2.9,63.68,74.66,85.64,0.114173
2008-11-01,32,Zacatecas,3.7,13.4,23.1,0.3,38.660000000000004,56.120000000000005,73.58,0.011811
2008-12-01,0,Mexico,8.8,16.3,23.8,11.1,47.84,61.34,74.84,0.43700700000000003
2008-12-01,1,Aguascalientes,3.2,13.2,23.1,0.2,37.76,55.76,73.58,0.007874
2008-12-01,2,Baja California,7.4,13.4,19.4,111.9,45.32,56.120000000000005,66.92,4.405503
2008-12-01,3,Baja California Sur,11.9,18.7,25.5,12.0,53.42,65.66,77.9,0.47244
2008-12-01,4,Campeche,18.3,23.9,29.5,15.4,64.94,75.02,85.1,0.606298
2008-12-01,5,Coahuila,5.8,13.3,20.8,2.6,42.44,55.94,69.44,0.10236200000000001
2008-12-01,6,Colima,16.8,24.2,31.7,0.0,62.24,75.56,89.06,0.0
2008-12-01,7,Chiapas,15.8,22.0,28.3,34.0,60.440000000000005,71.6,82.94,1.33858
2008-12-01,8,Chihuahua,1.9,10.7,19.6,0.7,35.42,51.26,67.28,0.027559
2008-12-01,9,Ciudad de México,7.5,14.9,22.3,0.0,45.5,58.82,72.14,0.0
2008-12-01,10,Durango,1.9,11.6,21.3,0.3,35.42,52.879999999999995,70.34,0.011811
2008-12-01,11,Guanajuato,5.2,14.8,24.7,0.5,41.36,58.64,76.46,0.019685
2008-12-01,12,Guerrero,15.9,23.3,30.8,0.0,60.62,73.94,87.44,0.0
2008-12-01,13,Hidalgo,6.7,14.8,23.0,3.1,44.06,58.64,73.4,0.12204700000000002
2008-12-01,14,Jalisco,9.2,17.4,25.7,0.0,48.56,63.32,78.25999999999999,0.0
2008-12-01,15,Estado de México,3.0,11.5,20.0,0.0,37.4,52.7,68.0,0.0
2008-12-01,16,Michoacán,6.4,15.8,25.1,0.2,43.519999999999996,60.440000000000005,77.18,0.007874
2008-12-01,17,Morelos,10.7,18.9,27.1,0.0,51.26,66.02,80.78,0.0
2008-12-01,18,Nayarit,13.6,21.8,30.0,0.1,56.48,71.24000000000001,86.0,0.003937
2008-12-01,19,Nuevo León,7.2,14.1,21.0,3.0,44.96,57.379999999999995,69.8,0.11811
2008-12-01,20,Oaxaca,15.4,21.8,28.3,16.9,59.72,71.24000000000001,82.94,0.665353
2008-12-01,21,Puebla,7.6,15.5,23.3,13.7,45.68,59.9,73.94,0.539369
2008-12-01,22,Querétaro,6.4,14.9,23.3,0.0,43.519999999999996,58.82,73.94,0.0
2008-12-01,23,Quintana Roo,19.8,24.5,29.3,32.3,67.64,76.1,84.74,1.2716509999999999
2008-12-01,24,San Luis Potosí,10.3,17.3,24.3,2.6,50.54,63.14,75.74000000000001,0.10236200000000001
2008-12-01,25,Sinaloa,11.6,20.2,28.9,0.0,52.879999999999995,68.36,84.02,0.0
2008-12-01,26,Sonora,6.4,14.6,22.8,2.1,43.519999999999996,58.28,73.04,0.08267700000000001
2008-12-01,27,Tabasco,19.2,23.7,28.3,125.9,66.56,74.66,82.94,4.956683000000001
2008-12-01,28,Tamaulipas,10.8,16.6,22.4,2.4,51.44,61.88,72.32,0.094488
2008-12-01,29,Tlaxcala,2.9,12.3,21.8,1.0,37.22,54.14,71.24000000000001,0.03937
2008-12-01,30,Veracruz,14.9,19.8,24.7,25.6,58.82,67.64,76.46,1.007872
2008-12-01,31,Yucatán,17.9,23.7,29.6,12.5,64.22,74.66,85.28,0.49212500000000003
2008-12-01,32,Zacatecas,2.7,12.4,22.0,0.1,36.86,54.32,71.6,0.003937
2009-01-01,0,Mexico,8.1,15.9,23.8,13.5,46.58,60.62,74.84,0.531495
2009-01-01,1,Aguascalientes,3.0,12.6,22.2,0.8,37.4,54.68,71.96,0.031496
2009-01-01,2,Baja California,7.7,14.4,21.1,3.0,45.86,57.92,69.98,0.11811
2009-01-01,3,Baja California Sur,11.0,18.2,25.4,0.6,51.8,64.75999999999999,77.72,0.023622
